team_key,team_id,team_name,player_id,player_name,selected_position,stat_id,stat_value
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.11,11,Denzel's Grand Team,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.12,12,Gab's Minions,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.13,13,🌁 Warriors Throwback 💦,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
466.l.165651.t.14,14,Mervyn's Swag Team,,,,,
